district_id,state_id,district_name,sites_total,sites_govt,sites_pvt,sessions_total,sessions_govt,sessions_pvt,total_vaccination,male_vaccination,female_vaccination,other_vaccination,18_30_vaccination,30_45_vaccination,45_60_vaccination,60+_vaccination,covishield,covaxin,dose1,dose2,aefi
329,20,Umaria,31,31,0,3350,3350,0,57293,31357,25920,16,,,26546,20446,62647,2610,57293,7964,2
218,13,Una,21,21,0,3090,3090,0,158347,78517,79788,42,,,78684,67032,196800,0,158347,38453,14
620,33,Unakoti,3,3,0,350,350,0,65394,33129,32257,8,,,38032,21990,91167,0,65394,25773,4
695,34,Unnao,82,82,0,9670,9670,0,182497,99258,83213,26,,,93213,75035,193056,29104,182497,39663,3
34,3,Upper Siang,0,0,0,0,0,0,7756,4071,3684,1,,,3486,2069,10422,0,7756,2666,23
41,3,Upper Subansiri,5,5,0,1440,1440,0,11230,5824,5405,1,,,6476,1524,14320,0,11230,3090,0
736,36,Uttar Dinajpur,24,24,0,7100,7100,0,192210,106548,85638,24,,,86390,66929,234624,34296,192210,76710,19
281,16,Uttar Kannada,55,52,3,9150,8850,300,235725,114635,121066,24,,,101665,105864,277620,20491,235725,62386,21
703,35,Uttarkashi,23,23,0,6700,6700,0,95178,48150,47012,16,,,39809,34349,137519,2352,95178,44693,7
155,11,Vadodara,97,95,2,11780,11460,320,316296,172285,143974,37,,,144802,117276,386383,22185,316296,92272,64
777,11,Vadodara Corporation,164,146,18,30892,29092,1800,583975,308442,275471,62,,,180104,164572,721317,40924,583975,178266,52
89,5,Vaishali,70,67,3,16650,16350,300,273597,143993,129569,35,,,91394,124380,295414,31078,273597,52895,8
167,11,Valsad,70,70,0,11859,11859,0,277030,147562,129436,32,,,142603,98542,303509,96910,277030,123389,7
696,34,Varanasi,133,126,7,23110,22360,750,376381,225245,151059,77,,,149433,107915,393255,73968,376381,90842,27
543,31,Vellore,55,55,0,9520,9520,0,148752,78326,70417,9,,,63845,41161,148472,48053,148752,47773,5
355,20,Vidisha,18,18,0,2080,2080,0,151719,82534,69170,15,,,54884,73671,171991,9796,151719,30068,12
293,16,Vijayapura,329,327,2,34630,34430,200,264425,131519,132861,45,,,132430,100411,275701,51737,264425,63013,0
607,32,Vikarabad,27,26,1,4450,4350,100,61250,31107,30133,10,,,32765,20889,75089,1471,61250,15310,2
542,31,Viluppuram,93,92,1,19706,19606,100,110425,57351,53042,32,,,55606,32710,132259,9680,110425,31514,0
549,31,Virudhunagar,27,25,2,5280,5080,200,83586,37910,45663,13,,,41126,25440,105841,7520,83586,29775,0
8,2,Visakhapatnam,178,175,3,92135,91010,1125,549790,290117,259611,62,,,258706,168210,607897,157620,549790,215817,14
15,2,Vizianagaram,56,56,0,8800,8800,0,269487,131538,137925,24,,,130527,97641,300503,73353,269487,104369,7
608,32,Wanaparthy,15,15,0,1760,1760,0,50226,24381,25833,12,,,26444,19743,56525,5583,50226,11882,2
609,32,Warangal(Rural),20,20,0,2100,2100,0,52796,26773,25999,24,,,28294,20251,53555,9822,52796,10581,8
610,32,Warangal(Urban),38,36,2,8120,7750,370,172317,91011,81265,41,,,91822,56266,178752,47332,172317,53767,8
377,21,Wardha,51,50,1,11900,11800,100,222120,115189,106919,12,,,96139,96334,238549,38254,222120,54683,167
369,21,Washim,72,69,3,20550,20250,300,173337,93064,80254,19,,,78638,72721,145668,72873,173337,45204,9
299,17,Wayanad,12,12,0,1395,1395,0,219810,102911,116869,30,,,101613,96280,276175,20474,219810,76839,116
737,36,West Bardhaman,75,68,7,14508,13708,800,250901,151630,99239,32,,,111476,89817,316209,27408,250901,92716,10
106,5,West Champaran,47,47,0,6400,6400,0,228357,133543,94765,49,,,78915,78099,263409,0,228357,35052,9
142,9,West Delhi,99,90,9,11875,10875,1000,479584,267665,211771,148,,,200507,145892,422152,204853,479584,147421,92
420,23,West Garo Hills,63,62,1,8060,7960,100,67136,33416,33713,7,,,35358,18221,83326,0,67136,16190,35
16,2,West Godavari,97,96,1,57550,57450,100,423284,214115,209116,53,,,192261,169975,473318,135347,423284,185381,16
416,23,West Jaintia Hills,22,21,1,4300,4100,200,31827,14815,17011,1,,,12941,5845,36953,0,31827,5126,49
28,3,West Kameng,3,3,0,300,300,0,17745,10433,7311,1,,,8214,3775,24437,0,17745,6692,1
769,4,West Karbi Anglong,19,19,0,3260,3260,0,20615,12001,8611,3,,,9711,3655,24165,2956,20615,6506,0
419,23,West Khasi Hills,42,42,0,6560,6560,0,33800,16336,17463,1,,,13943,7063,39371,0,33800,5571,9
38,3,West Siang,1,1,0,100,100,0,13403,7099,6302,2,,,6621,3449,17521,0,13403,4118,6
536,30,West Sikkim,11,11,0,2200,2200,0,35201,19116,16082,3,,,18921,12314,46928,0,35201,11727,28
263,15,West Singhbhum,53,51,2,6390,6190,200,145130,73326,71774,30,,,68200,43189,163388,16004,145130,34262,4
621,33,West Tripura,62,61,1,12700,12600,100,361783,186662,175066,55,,,175034,98831,499308,14778,361783,152303,24
436,25,Wokha,8,8,0,1800,1800,0,15045,7780,7261,4,,,5994,4259,18831,0,15045,3786,1
611,32,Yadadri Bhuvanagiri,24,24,0,6250,6250,0,163382,77058,86278,46,,,91942,62911,141840,41015,163382,19473,4
285,16,Yadgir,386,384,2,96310,96110,200,138193,63579,74601,13,,,73417,52517,155307,16777,138193,33891,12
197,12,Yamunanagar,18,14,4,3300,2900,400,209953,110348,99573,32,,,79971,85979,221322,30462,209953,41831,26
478,27,Yanam,4,4,0,500,500,0,6767,3679,3088,0,,,3297,2132,8435,74,6767,1742,5
368,21,Yavatmal,145,130,15,27200,25700,1500,317215,175929,141237,49,,,144478,110468,336055,51426,317215,70266,158
6,2,"YSR District, Kadapa (Cuddapah)",128,128,0,73080,73080,0,391220,196863,194290,67,,,187331,151725,473108,83571,391220,165459,4
442,25,Zunheboto,12,12,0,2690,2690,0,10476,6043,4433,0,,,4327,3109,13369,0,10476,2893,10
