district_id,state_id,district_name,session_date,total,planned,ongoing,completed
651,34,Ghaziabad,2021-05-06,69,33,9,27
651,34,Ghaziabad,2021-05-07,64,36,9,19
651,34,Ghaziabad,2021-05-08,18,1,8,9
651,34,Ghaziabad,2021-05-09,0,0,0,0
651,34,Ghaziabad,2021-05-10,33,0,17,16
651,34,Ghaziabad,2021-05-11,59,0,17,42
651,34,Ghaziabad,2021-05-12,58,1,15,42
651,34,Ghaziabad,2021-05-13,61,0,18,43
651,34,Ghaziabad,2021-05-14,61,2,13,46
651,34,Ghaziabad,2021-05-15,39,0,9,30
651,34,Ghaziabad,2021-05-16,0,0,0,0
651,34,Ghaziabad,2021-05-17,79,1,23,55
651,34,Ghaziabad,2021-05-18,81,2,20,59
651,34,Ghaziabad,2021-05-19,82,1,30,51
651,34,Ghaziabad,2021-05-20,83,2,21,60
651,34,Ghaziabad,2021-05-21,83,0,31,52
651,34,Ghaziabad,2021-05-22,83,0,31,52
651,34,Ghaziabad,2021-05-23,1,0,1,0
651,34,Ghaziabad,2021-05-24,89,0,28,61
651,34,Ghaziabad,2021-05-25,77,0,21,56
652,34,Ghazipur,2021-04-26,73,26,30,17
652,34,Ghazipur,2021-04-27,72,43,19,10
652,34,Ghazipur,2021-04-28,76,54,15,7
652,34,Ghazipur,2021-04-29,64,50,11,3
652,34,Ghazipur,2021-04-30,78,27,33,18
652,34,Ghazipur,2021-05-01,42,19,11,12
652,34,Ghazipur,2021-05-02,1,1,0,0
652,34,Ghazipur,2021-05-03,55,7,33,15
652,34,Ghazipur,2021-05-04,29,4,13,12
652,34,Ghazipur,2021-05-05,30,3,10,17
652,34,Ghazipur,2021-05-06,72,12,20,40
652,34,Ghazipur,2021-05-07,72,11,19,42
652,34,Ghazipur,2021-05-08,35,9,9,17
652,34,Ghazipur,2021-05-09,0,0,0,0
652,34,Ghazipur,2021-05-10,53,0,30,23
652,34,Ghazipur,2021-05-11,21,2,7,12
652,34,Ghazipur,2021-05-12,76,28,17,31
652,34,Ghazipur,2021-05-13,76,12,18,46
652,34,Ghazipur,2021-05-14,76,23,12,41
652,34,Ghazipur,2021-05-15,76,37,6,33
652,34,Ghazipur,2021-05-17,77,7,38,32
652,34,Ghazipur,2021-05-18,77,28,20,29
652,34,Ghazipur,2021-05-19,77,26,20,31
652,34,Ghazipur,2021-05-20,73,24,19,30
652,34,Ghazipur,2021-05-21,74,19,20,35
652,34,Ghazipur,2021-05-22,77,31,24,22
652,34,Ghazipur,2021-05-24,77,9,32,36
652,34,Ghazipur,2021-05-25,77,21,26,30
177,11,Gir Somnath,2021-04-26,59,11,36,12
177,11,Gir Somnath,2021-04-27,69,17,40,12
177,11,Gir Somnath,2021-04-28,62,22,36,4
177,11,Gir Somnath,2021-04-29,58,19,28,11
177,11,Gir Somnath,2021-04-30,57,17,32,8
177,11,Gir Somnath,2021-05-01,50,5,39,6
177,11,Gir Somnath,2021-05-02,46,28,14,4
177,11,Gir Somnath,2021-05-03,47,16,23,8
177,11,Gir Somnath,2021-05-04,37,14,15,8
177,11,Gir Somnath,2021-05-05,10,5,3,2
177,11,Gir Somnath,2021-05-06,50,11,29,10
177,11,Gir Somnath,2021-05-07,35,11,20,4
177,11,Gir Somnath,2021-05-08,16,3,9,4
177,11,Gir Somnath,2021-05-09,27,17,5,5
177,11,Gir Somnath,2021-05-10,26,6,15,5
177,11,Gir Somnath,2021-05-11,18,3,11,4
177,11,Gir Somnath,2021-05-12,36,11,21,4
177,11,Gir Somnath,2021-05-13,41,12,23,6
177,11,Gir Somnath,2021-05-14,0,0,0,0
177,11,Gir Somnath,2021-05-15,0,0,0,0
177,11,Gir Somnath,2021-05-16,0,0,0,0
177,11,Gir Somnath,2021-05-17,0,0,0,0
177,11,Gir Somnath,2021-05-18,0,0,0,0
177,11,Gir Somnath,2021-05-19,0,0,0,0
177,11,Gir Somnath,2021-05-20,15,4,9,2
177,11,Gir Somnath,2021-05-21,9,3,5,1
177,11,Gir Somnath,2021-05-22,1,1,0,0
177,11,Gir Somnath,2021-05-23,5,2,2,1
177,11,Gir Somnath,2021-05-24,8,0,7,1
177,11,Gir Somnath,2021-05-25,9,3,6,0
256,15,Giridih,2021-04-26,64,27,32,5
256,15,Giridih,2021-04-27,43,15,22,6
256,15,Giridih,2021-04-28,42,19,16,7
256,15,Giridih,2021-04-29,49,19,12,18
256,15,Giridih,2021-04-30,53,23,22,8
256,15,Giridih,2021-05-01,36,12,20,4
256,15,Giridih,2021-05-02,36,16,13,7
256,15,Giridih,2021-05-03,30,8,18,4
256,15,Giridih,2021-05-04,32,12,13,7
256,15,Giridih,2021-05-05,33,8,21,4
256,15,Giridih,2021-05-06,30,9,15,6
256,15,Giridih,2021-05-07,26,3,18,5
256,15,Giridih,2021-05-08,27,8,15,4
256,15,Giridih,2021-05-09,26,13,11,2
256,15,Giridih,2021-05-10,32,5,19,8
256,15,Giridih,2021-05-11,28,7,16,5
256,15,Giridih,2021-05-12,33,8,22,3
256,15,Giridih,2021-05-13,29,8,18,3
256,15,Giridih,2021-05-14,44,12,25,7
256,15,Giridih,2021-05-15,52,12,24,16
256,15,Giridih,2021-05-16,41,3,24,14
256,15,Giridih,2021-05-17,43,4,22,17
256,15,Giridih,2021-05-18,43,0,28,15
256,15,Giridih,2021-05-19,43,3,29,11
256,15,Giridih,2021-05-20,42,2,24,16
256,15,Giridih,2021-05-21,45,4,24,17
256,15,Giridih,2021-05-22,42,6,21,15
256,15,Giridih,2021-05-23,40,4,22,14
256,15,Giridih,2021-05-24,42,6,21,15
256,15,Giridih,2021-05-25,41,6,23,12
60,4,Goalpara,2021-04-26,64,29,10,25
60,4,Goalpara,2021-04-27,64,38,10,16
60,4,Goalpara,2021-04-28,64,47,6,11
60,4,Goalpara,2021-04-29,64,50,6,8
60,4,Goalpara,2021-04-30,63,31,12,20
60,4,Goalpara,2021-05-01,57,33,11,13
60,4,Goalpara,2021-05-02,0,0,0,0
60,4,Goalpara,2021-05-03,61,30,20,11
60,4,Goalpara,2021-05-04,57,27,15,15
60,4,Goalpara,2021-05-05,59,40,9,10
60,4,Goalpara,2021-05-06,59,28,12,19
60,4,Goalpara,2021-05-07,62,32,3,27
60,4,Goalpara,2021-05-08,58,32,11,15
60,4,Goalpara,2021-05-09,0,0,0,0
60,4,Goalpara,2021-05-10,43,2,6,35
60,4,Goalpara,2021-05-11,34,1,14,19
60,4,Goalpara,2021-05-12,15,1,5,9
60,4,Goalpara,2021-05-13,27,2,13,12
60,4,Goalpara,2021-05-14,0,0,0,0
60,4,Goalpara,2021-05-15,27,6,6,15
60,4,Goalpara,2021-05-16,13,2,3,8
60,4,Goalpara,2021-05-17,27,0,15,12
60,4,Goalpara,2021-05-18,25,2,8,15
60,4,Goalpara,2021-05-19,14,2,5,7
60,4,Goalpara,2021-05-20,27,0,8,19
60,4,Goalpara,2021-05-21,24,2,6,16
60,4,Goalpara,2021-05-22,41,3,9,29
60,4,Goalpara,2021-05-23,9,5,0,4
60,4,Goalpara,2021-05-24,51,1,14,36
60,4,Goalpara,2021-05-25,50,3,9,38
262,15,Godda,2021-04-26,33,8,23,2
262,15,Godda,2021-04-27,30,7,20,3
262,15,Godda,2021-04-28,12,3,9,0
262,15,Godda,2021-04-29,32,13,17,2
262,15,Godda,2021-04-30,29,10,18,1
262,15,Godda,2021-05-01,50,23,25,2
262,15,Godda,2021-05-02,16,6,7,3
262,15,Godda,2021-05-03,11,2,9,0
262,15,Godda,2021-05-04,18,3,15,0
262,15,Godda,2021-05-05,32,11,21,0
262,15,Godda,2021-05-06,37,12,21,4
262,15,Godda,2021-05-07,46,7,35,4
262,15,Godda,2021-05-08,41,6,31,4
262,15,Godda,2021-05-09,35,5,29,1
262,15,Godda,2021-05-10,27,9,18,0
262,15,Godda,2021-05-11,25,9,14,2
262,15,Godda,2021-05-12,27,12,14,1
262,15,Godda,2021-05-13,26,10,13,3
262,15,Godda,2021-05-14,27,8,14,5
262,15,Godda,2021-05-15,16,1,12,3
262,15,Godda,2021-05-16,19,1,14,4
262,15,Godda,2021-05-17,17,0,14,3
262,15,Godda,2021-05-18,17,0,12,5
262,15,Godda,2021-05-19,18,0,14,4
262,15,Godda,2021-05-20,19,1,10,8
262,15,Godda,2021-05-21,26,3,18,5
262,15,Godda,2021-05-22,20,1,12,7
262,15,Godda,2021-05-23,20,0,16,4
262,15,Godda,2021-05-24,34,9,20,5
262,15,Godda,2021-05-25,20,0,16,4
53,4,Golaghat,2021-04-26,23,0,4,19
53,4,Golaghat,2021-04-27,25,1,3,21
53,4,Golaghat,2021-04-28,7,0,2,5
53,4,Golaghat,2021-04-29,35,1,6,28
53,4,Golaghat,2021-04-30,39,0,9,30
53,4,Golaghat,2021-05-01,26,1,3,22
53,4,Golaghat,2021-05-02,1,0,0,1
53,4,Golaghat,2021-05-03,15,0,6,9
53,4,Golaghat,2021-05-04,30,2,7,21
53,4,Golaghat,2021-05-05,5,0,1,4
53,4,Golaghat,2021-05-06,8,0,0,8
53,4,Golaghat,2021-05-07,5,0,1,4
53,4,Golaghat,2021-05-08,19,0,3,16
53,4,Golaghat,2021-05-09,5,0,0,5
53,4,Golaghat,2021-05-10,17,0,2,15
53,4,Golaghat,2021-05-11,37,0,3,34
53,4,Golaghat,2021-05-12,1,0,0,1
53,4,Golaghat,2021-05-13,30,0,1,29
53,4,Golaghat,2021-05-14,6,0,0,6
53,4,Golaghat,2021-05-15,13,0,0,13
53,4,Golaghat,2021-05-16,21,1,0,20
53,4,Golaghat,2021-05-17,17,0,1,16
53,4,Golaghat,2021-05-18,13,0,0,13
53,4,Golaghat,2021-05-19,18,0,1,17
53,4,Golaghat,2021-05-20,16,0,1,15
53,4,Golaghat,2021-05-21,7,0,1,6
53,4,Golaghat,2021-05-22,1,0,0,1
53,4,Golaghat,2021-05-23,5,0,0,5
53,4,Golaghat,2021-05-24,29,0,1,28
53,4,Golaghat,2021-05-25,15,0,1,14
615,33,Gomati,2021-04-26,21,2,5,14
615,33,Gomati,2021-04-27,21,1,10,10
615,33,Gomati,2021-04-28,21,4,6,11
615,33,Gomati,2021-04-29,21,3,9,9
615,33,Gomati,2021-04-30,21,4,8,9
615,33,Gomati,2021-05-01,19,2,8,9
615,33,Gomati,2021-05-02,4,4,0,0
615,33,Gomati,2021-05-03,19,1,14,4
615,33,Gomati,2021-05-04,20,3,5,12
615,33,Gomati,2021-05-05,9,2,2,5
615,33,Gomati,2021-05-06,21,1,5,15
615,33,Gomati,2021-05-07,27,3,15,9
615,33,Gomati,2021-05-08,26,5,8,13
615,33,Gomati,2021-05-09,3,1,1,1
615,33,Gomati,2021-05-10,26,3,10,13
615,33,Gomati,2021-05-11,26,9,7,10
615,33,Gomati,2021-05-12,13,8,2,3
615,33,Gomati,2021-05-13,31,15,5,11
615,33,Gomati,2021-05-14,5,4,0,1
615,33,Gomati,2021-05-15,26,18,0,8
615,33,Gomati,2021-05-16,19,16,1,2
615,33,Gomati,2021-05-17,33,24,3,6
615,33,Gomati,2021-05-18,6,1,3,2
615,33,Gomati,2021-05-19,8,4,1,3
615,33,Gomati,2021-05-20,7,0,2,5
615,33,Gomati,2021-05-21,6,0,3,3
615,33,Gomati,2021-05-22,19,7,7,5
615,33,Gomati,2021-05-23,2,0,2,0
615,33,Gomati,2021-05-24,25,5,6,14
615,33,Gomati,2021-05-25,22,5,10,7
653,34,Gonda,2021-04-26,99,44,9,46
653,34,Gonda,2021-04-27,104,53,7,44
653,34,Gonda,2021-04-28,105,56,7,42
653,34,Gonda,2021-04-29,105,45,8,52
653,34,Gonda,2021-04-30,105,46,11,48
653,34,Gonda,2021-05-01,107,48,10,49
653,34,Gonda,2021-05-02,22,22,0,0
653,34,Gonda,2021-05-03,108,43,27,38
653,34,Gonda,2021-05-04,106,42,10,54
653,34,Gonda,2021-05-05,103,48,8,47
653,34,Gonda,2021-05-06,104,35,16,53
653,34,Gonda,2021-05-07,106,36,8,62
653,34,Gonda,2021-05-08,99,49,3,47
653,34,Gonda,2021-05-09,22,22,0,0
653,34,Gonda,2021-05-10,101,43,12,46
653,34,Gonda,2021-05-11,97,27,5,65
653,34,Gonda,2021-05-12,102,35,7,60
653,34,Gonda,2021-05-13,104,34,2,68
653,34,Gonda,2021-05-14,103,40,5,58
653,34,Gonda,2021-05-15,104,61,1,42
653,34,Gonda,2021-05-16,10,10,0,0
653,34,Gonda,2021-05-17,119,26,29,64
653,34,Gonda,2021-05-18,121,39,12,70
653,34,Gonda,2021-05-19,119,38,5,76
653,34,Gonda,2021-05-20,107,19,9,79
653,34,Gonda,2021-05-21,93,20,5,68
653,34,Gonda,2021-05-22,78,12,12,54
653,34,Gonda,2021-05-23,5,4,0,1
653,34,Gonda,2021-05-24,100,13,17,70
653,34,Gonda,2021-05-25,93,24,7,62
378,21,Gondia,2021-04-26,83,28,15,40
378,21,Gondia,2021-04-27,71,29,8,34
378,21,Gondia,2021-04-28,86,23,16,47
378,21,Gondia,2021-04-29,89,24,10,55
378,21,Gondia,2021-04-30,85,24,18,43
378,21,Gondia,2021-05-01,56,24,6,26
378,21,Gondia,2021-05-02,51,36,2,13
378,21,Gondia,2021-05-03,27,4,7,16
378,21,Gondia,2021-05-04,37,3,8,26
378,21,Gondia,2021-05-05,21,1,5,15
378,21,Gondia,2021-05-06,8,2,1,5
378,21,Gondia,2021-05-07,67,7,13,47
378,21,Gondia,2021-05-08,56,11,13,32
378,21,Gondia,2021-05-09,7,2,2,3
378,21,Gondia,2021-05-10,26,2,4,20
378,21,Gondia,2021-05-11,55,1,12,42
378,21,Gondia,2021-05-12,14,0,4,10
378,21,Gondia,2021-05-13,1,0,0,1
378,21,Gondia,2021-05-14,1,0,1,0
378,21,Gondia,2021-05-15,86,6,20,60
378,21,Gondia,2021-05-16,28,2,4,22
378,21,Gondia,2021-05-17,63,8,19,36
378,21,Gondia,2021-05-18,90,7,34,49
378,21,Gondia,2021-05-19,60,6,21,33
378,21,Gondia,2021-05-20,54,1,11,42
378,21,Gondia,2021-05-21,41,1,9,31
378,21,Gondia,2021-05-22,81,3,24,54
378,21,Gondia,2021-05-23,18,1,4,13
378,21,Gondia,2021-05-24,65,2,12,51
378,21,Gondia,2021-05-25,57,4,4,49
104,5,Gopalganj,2021-04-26,51,6,44,1
104,5,Gopalganj,2021-04-27,43,8,31,4
104,5,Gopalganj,2021-04-28,33,3,30,0
104,5,Gopalganj,2021-04-29,36,5,30,1
104,5,Gopalganj,2021-04-30,30,4,25,1
104,5,Gopalganj,2021-05-01,32,9,23,0
104,5,Gopalganj,2021-05-02,31,3,27,1
104,5,Gopalganj,2021-05-03,44,4,39,1
104,5,Gopalganj,2021-05-04,46,11,30,5
104,5,Gopalganj,2021-05-05,21,1,20,0
104,5,Gopalganj,2021-05-06,35,7,25,3
104,5,Gopalganj,2021-05-07,21,3,17,1
104,5,Gopalganj,2021-05-08,12,2,9,1
104,5,Gopalganj,2021-05-09,14,0,13,1
104,5,Gopalganj,2021-05-10,35,1,33,1
104,5,Gopalganj,2021-05-11,39,3,31,5
104,5,Gopalganj,2021-05-12,15,0,15,0
104,5,Gopalganj,2021-05-13,14,0,14,0
104,5,Gopalganj,2021-05-14,21,1,19,1
104,5,Gopalganj,2021-05-15,16,0,16,0
104,5,Gopalganj,2021-05-16,15,0,15,0
104,5,Gopalganj,2021-05-17,16,0,15,1
104,5,Gopalganj,2021-05-18,9,0,9,0
104,5,Gopalganj,2021-05-19,3,0,3,0
104,5,Gopalganj,2021-05-20,14,0,12,2
104,5,Gopalganj,2021-05-21,15,1,12,2
104,5,Gopalganj,2021-05-22,3,0,3,0
104,5,Gopalganj,2021-05-23,24,1,21,2
104,5,Gopalganj,2021-05-24,16,0,14,2
104,5,Gopalganj,2021-05-25,18,1,17,0
654,34,Gorakhpur,2021-04-26,105,12,26,67
654,34,Gorakhpur,2021-04-27,71,29,14,28
654,34,Gorakhpur,2021-04-28,66,15,18,33
654,34,Gorakhpur,2021-04-29,112,11,32,69
654,34,Gorakhpur,2021-04-30,97,20,30,47
654,34,Gorakhpur,2021-05-01,53,12,9,32
654,34,Gorakhpur,2021-05-02,0,0,0,0
654,34,Gorakhpur,2021-05-03,56,5,28,23
654,34,Gorakhpur,2021-05-04,55,4,12,39
654,34,Gorakhpur,2021-05-05,57,1,18,38
654,34,Gorakhpur,2021-05-06,40,4,10,26
654,34,Gorakhpur,2021-05-07,31,1,7,23
654,34,Gorakhpur,2021-05-08,22,1,8,13
654,34,Gorakhpur,2021-05-09,1,1,0,0
654,34,Gorakhpur,2021-05-10,37,0,8,29
654,34,Gorakhpur,2021-05-11,59,1,12,46
654,34,Gorakhpur,2021-05-12,76,0,13,63
654,34,Gorakhpur,2021-05-13,72,1,9,62
654,34,Gorakhpur,2021-05-14,51,1,8,42
654,34,Gorakhpur,2021-05-15,55,0,10,45
654,34,Gorakhpur,2021-05-16,0,0,0,0
654,34,Gorakhpur,2021-05-17,79,0,20,59
654,34,Gorakhpur,2021-05-18,84,1,10,73
654,34,Gorakhpur,2021-05-19,70,0,9,61
654,34,Gorakhpur,2021-05-20,76,1,13,62
654,34,Gorakhpur,2021-05-21,76,1,9,66
654,34,Gorakhpur,2021-05-22,69,0,9,60
654,34,Gorakhpur,2021-05-23,0,0,0,0
654,34,Gorakhpur,2021-05-24,87,1,15,71
654,34,Gorakhpur,2021-05-25,93,0,17,76
267,16,Gulbarga,2021-04-26,364,185,85,94
267,16,Gulbarga,2021-04-27,377,236,74,67
267,16,Gulbarga,2021-04-28,355,188,78,89
267,16,Gulbarga,2021-04-29,365,215,69,81
267,16,Gulbarga,2021-04-30,360,202,84,74
267,16,Gulbarga,2021-05-01,176,68,54,54
267,16,Gulbarga,2021-05-02,161,111,25,25
267,16,Gulbarga,2021-05-03,142,102,22,18
267,16,Gulbarga,2021-05-04,45,20,11,14
267,16,Gulbarga,2021-05-05,204,85,61,58
267,16,Gulbarga,2021-05-06,227,115,55,57
267,16,Gulbarga,2021-05-07,234,152,48,34
267,16,Gulbarga,2021-05-08,158,134,12,12
267,16,Gulbarga,2021-05-09,41,32,4,5
267,16,Gulbarga,2021-05-10,37,25,5,7
267,16,Gulbarga,2021-05-11,38,11,18,9
267,16,Gulbarga,2021-05-12,38,10,20,8
267,16,Gulbarga,2021-05-13,29,11,12,6
267,16,Gulbarga,2021-05-14,136,112,16,8
267,16,Gulbarga,2021-05-15,145,94,26,25
267,16,Gulbarga,2021-05-16,149,103,33,13
267,16,Gulbarga,2021-05-17,157,75,51,31
267,16,Gulbarga,2021-05-18,120,58,35,27
267,16,Gulbarga,2021-05-19,101,43,32,26
267,16,Gulbarga,2021-05-20,95,49,25,21
267,16,Gulbarga,2021-05-21,64,31,19,14
267,16,Gulbarga,2021-05-22,58,19,20,19
267,16,Gulbarga,2021-05-23,64,34,16,14
267,16,Gulbarga,2021-05-24,79,21,36,22
267,16,Gulbarga,2021-05-25,89,33,39,17
251,15,Gumla,2021-04-26,56,23,31,2
251,15,Gumla,2021-04-27,57,22,32,3
251,15,Gumla,2021-04-28,22,8,12,2
251,15,Gumla,2021-04-29,48,31,14,3
251,15,Gumla,2021-04-30,52,37,14,1
251,15,Gumla,2021-05-01,50,29,20,1
251,15,Gumla,2021-05-02,5,3,1,1
251,15,Gumla,2021-05-03,16,4,11,1
251,15,Gumla,2021-05-04,15,2,10,3
251,15,Gumla,2021-05-05,17,4,11,2
251,15,Gumla,2021-05-06,13,3,7,3
251,15,Gumla,2021-05-07,62,32,26,4
251,15,Gumla,2021-05-08,62,38,23,1
251,15,Gumla,2021-05-09,89,46,42,1
251,15,Gumla,2021-05-10,34,12,18,4
251,15,Gumla,2021-05-11,49,28,17,4
251,15,Gumla,2021-05-12,44,24,19,1
251,15,Gumla,2021-05-13,13,2,9,2
251,15,Gumla,2021-05-14,43,27,14,2
251,15,Gumla,2021-05-15,40,25,10,5
251,15,Gumla,2021-05-16,31,17,12,2
251,15,Gumla,2021-05-17,20,2,12,6
251,15,Gumla,2021-05-18,24,8,14,2
251,15,Gumla,2021-05-19,22,2,17,3
251,15,Gumla,2021-05-20,16,0,13,3
251,15,Gumla,2021-05-21,22,1,15,6
251,15,Gumla,2021-05-22,17,2,12,3
251,15,Gumla,2021-05-23,15,1,10,4
251,15,Gumla,2021-05-24,14,2,8,4
251,15,Gumla,2021-05-25,32,16,11,5
348,20,Guna,2021-04-26,21,0,1,20
348,20,Guna,2021-04-27,1,0,0,1
348,20,Guna,2021-04-28,8,0,0,8
348,20,Guna,2021-04-29,0,0,0,0
348,20,Guna,2021-04-30,0,0,0,0
348,20,Guna,2021-05-01,7,0,0,7
348,20,Guna,2021-05-02,2,0,0,2
348,20,Guna,2021-05-03,6,0,1,5
348,20,Guna,2021-05-04,2,0,0,2
348,20,Guna,2021-05-05,9,0,2,7
348,20,Guna,2021-05-06,22,0,2,20
348,20,Guna,2021-05-07,2,0,0,2
348,20,Guna,2021-05-08,22,1,1,20
348,20,Guna,2021-05-09,0,0,0,0
348,20,Guna,2021-05-10,21,1,2,18
348,20,Guna,2021-05-11,2,0,0,2
348,20,Guna,2021-05-12,22,0,4,18
348,20,Guna,2021-05-13,23,0,1,22
348,20,Guna,2021-05-15,24,0,0,24
348,20,Guna,2021-05-17,24,0,2,22
348,20,Guna,2021-05-18,2,0,0,2
348,20,Guna,2021-05-19,21,0,0,21
348,20,Guna,2021-05-20,21,0,0,21
348,20,Guna,2021-05-21,18,0,1,17
348,20,Guna,2021-05-22,22,0,3,19
348,20,Guna,2021-05-23,10,0,0,10
348,20,Guna,2021-05-24,22,0,0,22
5,2,Guntur,2021-04-26,203,26,43,134
5,2,Guntur,2021-04-27,195,72,35,88
5,2,Guntur,2021-04-28,218,130,31,57
5,2,Guntur,2021-04-29,200,128,25,47
5,2,Guntur,2021-04-30,184,24,40,120
5,2,Guntur,2021-05-01,148,108,13,27
5,2,Guntur,2021-05-03,147,127,14,6
5,2,Guntur,2021-05-04,4,1,1,2
5,2,Guntur,2021-05-05,117,6,24,87
5,2,Guntur,2021-05-06,97,18,17,62
5,2,Guntur,2021-05-07,132,1,27,104
5,2,Guntur,2021-05-08,1,0,1,0
5,2,Guntur,2021-05-09,0,0,0,0
5,2,Guntur,2021-05-10,4,0,1,3
5,2,Guntur,2021-05-11,81,1,16,64
5,2,Guntur,2021-05-12,86,0,20,66
5,2,Guntur,2021-05-13,84,12,17,55
5,2,Guntur,2021-05-14,74,43,7,24
5,2,Guntur,2021-05-15,78,43,7,28
5,2,Guntur,2021-05-16,0,0,0,0
5,2,Guntur,2021-05-17,38,1,5,32
5,2,Guntur,2021-05-18,28,0,6,22
5,2,Guntur,2021-05-19,29,4,6,19
5,2,Guntur,2021-05-20,5,0,0,5
5,2,Guntur,2021-05-21,76,53,7,16
5,2,Guntur,2021-05-22,65,64,0,1
5,2,Guntur,2021-05-23,2,0,0,2
5,2,Guntur,2021-05-24,70,4,14,52
5,2,Guntur,2021-05-25,87,0,14,73
489,28,Gurdaspur,2021-04-26,276,134,78,64
489,28,Gurdaspur,2021-04-27,267,202,38,27
489,28,Gurdaspur,2021-04-28,255,114,87,54
489,28,Gurdaspur,2021-04-29,260,104,74,82
489,28,Gurdaspur,2021-04-30,262,93,95,74
489,28,Gurdaspur,2021-05-01,232,104,69,59
489,28,Gurdaspur,2021-05-02,211,174,9,28
489,28,Gurdaspur,2021-05-03,191,172,15,4
489,28,Gurdaspur,2021-05-04,177,174,3,0
489,28,Gurdaspur,2021-05-05,192,85,70,37
489,28,Gurdaspur,2021-05-06,193,102,50,41
489,28,Gurdaspur,2021-05-07,213,91,65,57
489,28,Gurdaspur,2021-05-08,216,70,88,58
489,28,Gurdaspur,2021-05-09,214,140,48,26
489,28,Gurdaspur,2021-05-10,222,50,106,66
489,28,Gurdaspur,2021-05-11,215,56,95,64
489,28,Gurdaspur,2021-05-12,180,141,25,14
489,28,Gurdaspur,2021-05-13,160,140,13,7
489,28,Gurdaspur,2021-05-14,158,150,8,0
489,28,Gurdaspur,2021-05-15,152,146,5,1
489,28,Gurdaspur,2021-05-16,119,116,3,0
489,28,Gurdaspur,2021-05-17,121,112,7,2
489,28,Gurdaspur,2021-05-18,107,90,15,2
489,28,Gurdaspur,2021-05-19,144,104,33,7
489,28,Gurdaspur,2021-05-20,159,85,55,19
489,28,Gurdaspur,2021-05-21,177,77,68,32
489,28,Gurdaspur,2021-05-22,183,64,80,39
489,28,Gurdaspur,2021-05-23,183,108,53,22
489,28,Gurdaspur,2021-05-24,199,80,83,36
489,28,Gurdaspur,2021-05-25,172,77,67,28
188,12,Gurgaon,2021-04-26,32,9,9,14
188,12,Gurgaon,2021-04-27,27,10,6,11
188,12,Gurgaon,2021-04-28,81,3,34,44
188,12,Gurgaon,2021-04-29,44,3,18,23
188,12,Gurgaon,2021-04-30,28,5,6,17
188,12,Gurgaon,2021-05-01,7,6,0,1
188,12,Gurgaon,2021-05-02,4,1,0,3
188,12,Gurgaon,2021-05-03,39,2,15,22
188,12,Gurgaon,2021-05-04,59,2,17,40
188,12,Gurgaon,2021-05-05,55,1,17,37
188,12,Gurgaon,2021-05-06,79,1,29,49
188,12,Gurgaon,2021-05-07,79,1,28,50
188,12,Gurgaon,2021-05-08,66,1,28,37
188,12,Gurgaon,2021-05-09,78,0,20,58
188,12,Gurgaon,2021-05-10,83,1,26,56
188,12,Gurgaon,2021-05-11,88,2,31,55
188,12,Gurgaon,2021-05-12,90,2,30,58
188,12,Gurgaon,2021-05-13,65,2,27,36
188,12,Gurgaon,2021-05-14,55,6,20,29
188,12,Gurgaon,2021-05-15,64,4,26,34
188,12,Gurgaon,2021-05-16,48,3,15,30
188,12,Gurgaon,2021-05-17,25,2,12,11
188,12,Gurgaon,2021-05-18,66,1,20,45
188,12,Gurgaon,2021-05-19,63,0,30,33
188,12,Gurgaon,2021-05-20,69,3,25,41
188,12,Gurgaon,2021-05-21,82,6,29,47
188,12,Gurgaon,2021-05-22,76,6,27,43
188,12,Gurgaon,2021-05-23,49,0,18,31
188,12,Gurgaon,2021-05-24,79,0,34,45
188,12,Gurgaon,2021-05-25,81,2,30,49
313,20,Gwalior,2021-04-26,80,8,54,18
313,20,Gwalior,2021-04-27,19,4,10,5
313,20,Gwalior,2021-04-28,58,13,37,8
313,20,Gwalior,2021-04-29,12,4,7,1
313,20,Gwalior,2021-04-30,16,7,5,4
313,20,Gwalior,2021-05-01,21,3,17,1
313,20,Gwalior,2021-05-02,1,1,0,0
313,20,Gwalior,2021-05-03,23,5,16,2
313,20,Gwalior,2021-05-04,5,1,4,0
313,20,Gwalior,2021-05-05,78,6,65,7
313,20,Gwalior,2021-05-06,75,8,60,7
313,20,Gwalior,2021-05-07,6,3,3,0
313,20,Gwalior,2021-05-08,91,5,76,10
313,20,Gwalior,2021-05-09,0,0,0,0
313,20,Gwalior,2021-05-10,48,3,39,6
313,20,Gwalior,2021-05-11,4,1,3,0
313,20,Gwalior,2021-05-12,74,3,60,11
313,20,Gwalior,2021-05-13,75,2,59,14
313,20,Gwalior,2021-05-14,0,0,0,0
313,20,Gwalior,2021-05-15,55,0,41,14
313,20,Gwalior,2021-05-16,0,0,0,0
313,20,Gwalior,2021-05-17,96,11,68,17
313,20,Gwalior,2021-05-18,2,0,2,0
313,20,Gwalior,2021-05-19,196,37,127,32
313,20,Gwalior,2021-05-20,130,9,98,23
313,20,Gwalior,2021-05-21,77,5,50,22
313,20,Gwalior,2021-05-22,132,4,97,31
313,20,Gwalior,2021-05-23,85,0,62,23
313,20,Gwalior,2021-05-24,116,9,82,25
313,20,Gwalior,2021-05-25,2,2,0,0
68,4,Hailakandi,2021-04-26,12,1,5,6
68,4,Hailakandi,2021-04-27,14,2,7,5
